	Top	Gene	FDR	2	3	4	5	6	7	8
1140	426	Eif4a1	2.75174080611111e-42	0.869034519302338	0.826012529562544	0.618123231595775	1.0636182293114	0.682948177493368	0.865972421851099	1.67344103444859
1141	426	Slc6a9	3.20008033554824e-83	1.01340857163467	1.03801444665657	1.07034121147109	1.01511546310664	1.00226050176745	0.460191053420284	0.620190092340984
1142	427	Spon1	6.57237192600558e-08	-1.25196133115515	-0.409366038276123	-1.23859901741924	-0.00506717586109035	-0.0461324755118341	-0.304100941436936	-0.227465038445138
1143	427	Smpd3	2.95860913763096e-183	-1.5022394396099	-1.15933189892083	-1.61343828468416	-0.113618544453408	-0.674934367937909	-0.716870576110114	-0.243986428607739
1144	427	Sept8	8.67117770226018e-141	1.48053396140366	1.33887070962069	1.30703021485462	1.3798521726247	1.56378267612239	0.623380568272631	1.13466303831563
1145	427	Rgs20	2.62768833089152e-63	0.0220733966278968	-0.0978829324316515	0.0491904448040332	0.0184391035269797	0.0180845097783254	0.00618565204550888	-0.626008217867206
1146	428	Creg2	8.27172029855926e-206	-1.58585501258761	-1.30587306321707	-1.53813889018543	-0.107131509811154	-0.614079665554929	-0.694696832854118	-0.0440394789005942
1147	428	Dixdc1	1.07902017363092e-45	0.91521717440575	0.888717178836551	1.0135684883727	1.34303040449015	0.956834117774314	0.451366236524511	1.52062828073598
1148	428	Lrp11	2.17978760119809e-193	-1.30801506447936	-1.18140924681243	-1.15209348231315	-0.0961021066051612	-1.31742252459972	-0.675872821346267	-0.0262215619862396
1149	428	Adssl1	1.91960999470622e-87	0.924553823137076	0.88377167784835	0.95735274884115	0.900149030008972	0.774792619688387	0.327068262755802	0.914998338503533
1150	429	Sh3gl3	4.55373543612911e-87	0.970936557173571	0.937933189233747	1.07029767668736	1.13288821903675	0.831452443237919	0.482290609083026	1.17373281136264
1151	429	S100a13	3.14503333236946e-15	1.72256110791553	1.6856224019084	1.8416574345851	0.551567897159424	1.83213338577638	0.73568524383266	-0.178136489782033
1152	430	Slitrk5	1.35668547495445e-98	-1.30993080431256	-0.570102008991992	-1.01377541449502	0.0644616040130654	-0.431931771518443	-0.35577562464953	-0.0139910777547102
1153	430	Atp6v1g1	6.33601388950616e-15	1.8181357533189	0.881646925107016	0.777129562383427	1.17521475569486	0.575230009632874	0.462174804299482	1.56464539190403
1154	430	Arhgef10	1.30701824710076e-137	0.962638224485128	0.980183232859468	1.01823332365863	0.906023117922352	1.01302248348909	0.599777745024333	0.840568565862929
1155	431	Dmxl2	4.42670134829597e-77	-1.69610314353994	-1.2905087494529	-1.29877787664866	-0.191485484370182	-1.27079268059419	-0.884660964355998	-0.190752126720229
1156	431	Trim59	1.0157337534239e-63	1.22640684889173	1.26933708007496	1.27252786302314	1.15719011347227	1.25426134809531	0.561021152993051	1.2412980357912
1157	431	Ppp1r14a	8.54111741719395e-125	0.934858481751636	0.944510312862275	0.948471244858234	0.874348762799931	0.957980118376291	0.366876448814242	0.897107745203689
1158	432	Lin7b	8.73199925106189e-25	-0.867343233042663	-1.27461059189796	-1.32962289449707	-0.0651320186689295	-0.589000403488522	-0.637899150606115	-0.0564063525594056
1159	432	Bsn	3.26007079265939e-113	-1.26038175318288	-1.46457952647916	-1.00176263387822	-0.225658572006519	-1.01545540089036	-0.878478271487561	-0.0322385971041092
1160	432	Timp3	8.2169390441275e-63	0.46764853097327	0.448676957415254	0.542173510416109	-0.984253858758228	-0.091631214547356	0.286044091326024	-1.45583357757905
1161	432	Plcl1	1.72294058094974e-130	1.20374886908548	1.03203889968693	1.26743781141642	1.05016313308258	1.10481401295593	0.516031903905549	1.09013743361928
1162	433	Calm3	3.80810425906975e-120	-1.63157952582282	-1.55321908723026	-1.96226925971638	1.01100448333033	-1.42554182210652	-0.783084297343385	0.862458597737426
1163	433	Id1	1.87640521452378e-86	0.260858443635703	0.173327953247356	0.286099294770134	-1.09510058224744	0.273829263775433	0.214474709903248	-0.662452572841474
1164	434	Sowaha	1.83162397696473e-202	-1.31123942065802	-0.46557386863987	-1.04031045867201	-0.00999973072770116	-0.207604116640718	-0.26879188656058	0.00112490436240395
1165	434	Fam126b	2.95585928834173e-07	-1.55763659025037	-1.31802232974415	-1.30850522530477	-0.355648290592454	-1.80723884680321	-0.889179225538053	-0.08828515231024
1166	434	AU021092	2.14617730413602e-86	0.0628290261121051	0.0246515607343686	0.0597766461519821	-0.819238286667462	0.0535723294901228	0.0521298878748597	0.0166208263414114
1167	435	Sub1	7.38281730782531e-84	-1.21051804534122	-1.33501503848283	-1.93310555784911	-0.0197439765329177	-1.45017297773486	-0.583816215079937	0.174527732021011
1168	435	Kif5a	2.34391637188786e-152	-1.42479210733808	-1.19354748367097	-1.14077086680732	-0.183448426715546	-1.62862259498026	-0.698427993567818	0.0479688243465651
1169	435	Axl	1.97196773885951e-62	0.0421198566569509	0.020390669902275	0.0647954902151392	-0.329863057796385	0.0721660929315927	0.0645041508510441	-0.795277176689901
1170	435	Tulp4	4.45310986616154e-86	1.09419525119437	1.1778611652727	1.28031626995976	1.33351635496364	0.822259425028588	0.625120761979445	1.29903069990889
1171	436	Tmod2	5.27241303684046e-27	-0.680330659696609	-0.474254459054074	-0.800790354963916	1.53731650018444	-0.513333053060109	-0.252859869690725	0.641441648370557
1172	437	Wdr6	2.47535251863082e-132	-0.852000581334964	-0.439835393884117	-0.660440934466167	-0.188506192098184	-1.49021638058989	-0.416520755516141	-0.12622456360076
1173	438	Cyp7b1	2.71802072366071e-62	-0.112113077603876	-0.0958819703409118	-0.128320438510835	0.0105102166682151	-0.0304238447229637	-0.067663754625379	-0.72559102905515
1174	438	L1cam	2.51328461295328e-90	-1.42433196578963	-0.780834252120411	-0.8683354443704	-0.179700413392718	-1.12577961204661	-0.624477519712135	-0.0916637895506002
1175	438	Cacna2d3	3.88666088270658e-91	-1.28627532558931	-1.09336189902818	-1.12139734427255	-0.136943311070916	-1.54633519211083	-0.737713697937417	-0.058313338960651
1176	438	Rhoj	6.25214603864245e-86	0.039544262629769	0.0161247077898741	0.0569941299418594	-0.64668384908746	0.0629960199286534	0.0201365975006268	-0.0389630617093049
1177	439	Eif4a2	8.007471833427e-18	-0.525230356420509	-1.24574311211739	-1.98036495261122	0.00788080817511316	-1.53826933509862	-0.805250517901129	0.541272750763249
1178	439	Gabarapl2	1.10068832960831e-54	1.62219377043939	0.80195562127451	0.088678565454114	1.49427956789096	0.563733883360427	0.397023415289708	1.48213316662321
1179	440	Myeov2	5.1454832031343e-16	1.04161170587885	0.5732927743091	-0.0730963385362493	1.63174254606095	0.674813127437489	0.267481787680734	1.11446988452438
1180	441	Apba2	2.64205467139885e-22	-1.55777485346975	-1.28344305666502	-1.32838148548665	-0.127834962121344	-0.714741472981646	-0.685574389674711	-0.585372291209632
1181	441	Sobp	3.40261614193184e-26	-1.29330505824424	-1.22721039633294	-1.16174107380724	-0.21651863666584	-1.54834070325005	-0.761594350899971	-0.113215919802029
1182	441	Olig2	1.58060388892962e-113	1.05218343428969	1.10127626776152	1.08612712786568	0.968078293137591	1.09773414294384	0.565453525330511	0.792240570401897
1183	441	Mid1ip1	8.35509147708987e-174	1.62349384318092	1.59052522515165	1.77325717035261	1.28930495062748	1.45255596865515	0.786043847292988	0.311448088853346
1184	442	Ttyh1	3.00655145095946e-62	0.750651039574417	0.261232863775722	1.05470470561817	1.33774311161653	1.0207003498666	0.314660126947234	-1.6864087687856
1185	442	Bai3	1.96239556840313e-112	-1.48958231005767	-0.897190278744614	-1.26011898956341	-0.150227418359656	-0.632522275348654	-0.583354772857638	-0.465391122478741
1186	442	Fxyd5	1.45803304934974e-85	-0.00197592627660011	-0.0738876559434419	0.0272484017268159	-0.908970222763044	0.0726074495744714	-0.0601054764339959	-0.0162307547313236
1187	443	Slc22a17	6.03363456974177e-18	-0.887176179944518	-0.598126675721553	-0.896740739119998	1.56655069896595	-0.783840141104631	-0.141638905029928	0.761080647069828
1188	443	Pex5l	7.12460677232956e-58	0.333081594568998	0.970805528504548	0.596320168408214	1.33826998794477	1.259871241904	0.402087482402045	1.44182557918846
1189	444	Pacsin1	1.46760844175953e-137	-1.25634491117226	-1.30801930597208	-1.03887519397947	-0.0488609863768968	-1.46524425505392	-0.681895052890823	0.0375063777251093
1190	444	Tuba1c	1.52253377784439e-85	0.0863510340145197	0.0565105863814176	0.0648533134403111	-0.721550057567331	0.081390101618082	0.0467143394381491	0.0399313925604256
1191	445	Myo5b	5.80182234335812e-153	-0.58618898248103	-0.185357857072574	-0.926815184956422	-0.00944773186823723	-0.107170211226462	-0.175392549690481	0.0030863640982516
1192	445	Wnt3	4.84515026120088e-86	0.752973366689005	0.760558779928092	0.768963994036139	0.769357020144813	0.78241129590121	0.326054019460974	0.749069309192092
1193	446	Rab3b	8.44398996957562e-130	-0.0206506458216793	-0.190240142251506	-0.155017548491218	0.00133256201672353	-1.08885587019085	-0.149188161995914	0.0637347146029169
1194	446	Ppp1r9a	9.50392244863401e-27	-1.59730921852672	-1.36933583196909	-1.1285527509204	-0.216665424804213	-0.659601876697	-0.778236650783126	-0.118495839818299
1195	446	Stxbp5l	1.31057082928496e-130	-1.60181312925595	-1.3979730160066	-1.32042655959401	-0.173264480904033	-1.00951707285326	-0.82765855745857	-0.219152614895182
1196	447	Osbpl1a	1.76634063810918e-77	1.2600003255693	-0.546920396806983	1.57260465622363	1.71290268568483	1.50243222283388	0.160493131731106	1.51681834508214
1197	447	Trank1	1.41792484880509e-62	-1.16661788352019	-0.895351617528715	-0.630055073087041	-0.440717159826828	-0.398931808454882	-0.788413487153112	-0.144154847219043
1198	447	Ryr3	1.50238058140767e-92	-1.53788051303006	-0.191196844869973	-1.17193084676191	-0.167484693130251	-0.0845194206209591	-0.161357874235699	-0.113146014015235
1199	447	Acss1	3.34514750538107e-61	-0.0586633832365666	0.0580636019048833	-0.00330909174154138	-0.0240675005858973	0.0429482118192063	0.00313055379648766	-0.784415170320581
1200	448	Slc35f3	1.38982159139425e-144	-1.13404027408781	-1.12709750455969	-1.36874279549436	-0.0509591210016179	-0.668004207998857	-0.642521963868084	-0.35489757848702
1201	448	Adamtsl4	9.93484291692198e-132	1.03846513013184	1.04774058234594	1.0555893277383	0.972995217123075	1.04246333504132	0.396939122025446	1.05127533780706
1202	448	9030619P08Rik	1.30940811330352e-84	0.0971760559591473	0.0781325202977497	0.0992660966879143	-0.812165049583454	0.102358272964441	0.0996080330617577	0.0491015095350094
1203	448	Cyb5	7.43259475727761e-199	2.02454785605341	1.10234207735376	1.3680748692136	1.09649816655257	1.61688541097751	0.481849411629784	0.795562272922906
1204	449	Celsr2	8.09249401364626e-199	-1.89941070885037	-1.15534934635	-1.06534744043215	-0.120337767751168	-0.799663282477622	-0.728484437370871	-0.343147206534845
1205	449	Pmm1	3.61804973287262e-06	0.548136343788982	-0.0877858126709961	-0.351477172130944	1.54344540333128	0.0503089682835434	0.0889875707898349	-0.693495949915721
1206	450	Rnf14	2.83702506628089e-12	-0.736201284572073	-1.02848735359637	-1.30745709336767	0.281150269321831	-1.62990309332963	-0.5381379990898	0.296609340873441
1207	450	Myl12a	1.97772050387939e-21	0.900394239900044	0.806552709603297	0.705133861222357	-1.52833943219667	0.878609619994346	0.570906482330171	0.529168805304486
1208	451	Sfxn1	7.86128594856784e-61	-0.576637879557192	-0.70790309773516	-0.572912681783832	-0.216313456888625	-1.32440492388939	-0.35010159047668	-1.12510692805864
1209	451	Ryr2	1.37112880794996e-15	-1.72928187432922	-1.27728915017986	-1.03281879139606	-0.641696733251081	-0.675522244023287	-1.09182082144173	-0.436380500126099
1210	452	Scn3a	5.56581973014777e-94	-1.20592124637738	-0.93264039054663	-0.922113963508188	-0.115512670897494	-1.19703929985588	-0.734372125043135	-0.1036071392422
1211	452	Rab6a	7.60632545953759e-111	-1.3353981922055	-1.24813825291121	-1.15851465702973	0.497810838348724	-1.78137202702941	-0.520948544867009	0.57944574433099
1212	453	Necab3	9.56542501779682e-15	-0.0565859031693374	-0.905284377640565	-0.0681466759295367	-0.0711685920515694	-0.298577136161479	-0.446148986581789	-0.125556389686422
1213	453	Myo1b	8.98393171133663e-19	-0.0331697035214229	-0.391259392404899	0.0126813243396434	-0.975926437343955	-0.0213019014258728	-0.274616863223907	0.0534837252579548
1214	454	Tbr1	8.15994289074524e-24	-0.108311345224059	-1.01751455532904	-0.0123606957201411	-0.159804966203449	0.0382635575017414	-0.513683726125651	-0.00632417944730818
1215	454	Gabrb1	3.32757429834542e-52	-1.09988606892514	-0.648994657892444	-1.36052280112086	-0.119091784980228	-0.45801086211879	-0.453350570893114	-1.00231395007675
1216	454	Hs3st1	6.74239941345722e-41	1.06130091352894	0.97628646512568	1.05367975948261	0.869199831400787	1.00607987247458	0.562858703656632	1.35875621378194
1217	455	Frmpd4	2.55439784099372e-67	-0.717446810870713	-0.610616347961542	-0.556722649893255	-0.084317802984637	-1.25158644255096	-0.358639334044751	-0.0319404148327008
1218	455	Camk1d	7.58998290773168e-80	-1.55611104184674	-1.01026853575562	-1.09867764230121	-0.380496359780607	-0.763713154907529	-0.609407712267607	-0.128777182956297
1219	455	Idh1	4.76238887464294e-84	1.63966909391346	1.70231621681097	1.50351155495208	1.54574521481086	1.60660592906542	0.828911573736312	0.265440852137802
1220	456	Arhgap32	1.0941995523767e-19	-0.474638111094807	-1.39660385629516	-0.693271798406827	0.132630248761774	-0.301528650443137	-0.830913584719554	0.168548047411087
1221	457	Phlpp1	9.37336788427476e-83	0.672376318046656	0.953137271259015	0.908101569971588	1.14860975863921	1.14877357835438	0.49124366130661	0.655606544729495
1222	457	Sbds	5.58420640117778e-78	1.74754303012654	1.33769420903305	1.1606654690227	1.45322069780242	1.37670387495107	0.618229342932118	1.59900906624958
1223	458	Pbx1	9.29438401559554e-18	-1.43499118212383	-1.13906080623574	-1.0599879643997	-0.40384494088202	-0.635736050322199	-0.690809250780569	-1.51806733895299
1224	459	Necab2	1.29172456249284e-125	-0.254050414031779	-0.125758957774757	-0.177866802560571	0.00500479862078038	-0.785003038621352	-0.0687267267585057	-0.0386011930619953
1225	459	Crip2	2.46003475648481e-82	-0.546725275477297	-0.936419745149934	-0.913854428390115	-1.41677304858109	-0.159422229150004	-0.370201201549487	-1.0067118812014
1226	459	Rasa2	2.38159869433903e-59	-0.258489499709653	-0.309358720414958	-0.143308278965469	-0.108015467312787	-0.191188652033069	-0.203928280142303	-1.11972257879351
1227	460	Tub	2.07834533932941e-97	-1.25435070715588	-0.685767876341815	-0.992594184675788	-0.15949442328527	-0.677955617424386	-0.499917245203802	-0.106952326927982
1228	460	Fam103a1	6.07411431364957e-34	-0.614646670485229	-0.932869629366883	-1.60249138212081	-0.279330937829981	-1.0773474839497	-0.509432076486226	0.181122464446825
1229	461	Negr1	1.13932530791836e-43	-0.770348696317954	-1.53878286246324	-0.572757442935445	-0.237974391571014	-0.96005081960211	-0.878037601336242	-0.550312732255559
1230	461	Zeb2	4.75792528875499e-11	-0.366650763920815	1.1026147306652	-0.185152177480005	1.48473291718893	0.544013473629519	0.436457550882277	1.6812456703746
1231	461	Slc16a4	3.92379558681508e-82	0.0529129522003622	0.0398212167393522	0.0590168636578191	-0.628014329331316	0.0743367603150969	0.0373782421724096	0.0304612603405597
1232	462	St3gal5	4.2982965941116e-148	-1.01835314425037	-1.41236109871823	-0.664959049322002	-0.165875568082799	-0.539736013754851	-0.634482879149435	0.0507921748318735
1233	462	Myl9	4.64591018091228e-82	0.203942802605314	0.108561139889513	0.205240818782435	-1.51773747595816	0.233094444793942	0.145430519673758	-0.15713844402609
1234	462	Sdc2	3.06321464802797e-09	0.0563739958729915	0.0212856873175845	0.119581004129672	-0.312621926974963	-0.178592509658346	0.0196203915197377	-1.07109050950368
1235	463	Foxp1	7.56849277659572e-89	-2.03275520511158	-1.40647402232406	-1.58153244611734	-0.963456826440017	-0.256408494891038	-0.916598124345867	0.147989396455092
1236	463	Epha6	1.46029279016662e-109	-0.722298441174219	-0.163945682683403	-1.0020815917475	-0.0489529474623988	-0.203228798538971	-0.161218936867805	-0.0425752295758006
1237	464	Nid1	7.09738026549248e-82	0.113224820861006	0.0682286127611401	0.115516217175699	-0.722393049029365	0.0988288114508514	0.0999613763543205	0.0238231914651611
1238	464	Prps1	8.2238299557946e-101	-0.682745034500988	-0.980121599650484	-1.18067878087787	-0.172815982217088	-1.27113058859899	-0.600071303009386	-0.14766357723455
1239	465	Dusp26	1.83000234367057e-124	-0.0303178679132749	-0.558406325513991	-0.00241532338144432	-0.0310393243543296	-0.843603641738528	-0.216694411058825	-0.00094838050088572
1240	465	Bet1	2.05591796038391e-82	1.52800835256714	1.47910996314368	1.26077297581024	1.32974298535392	1.518974890311	0.684769883269213	1.21955012757707
1241	466	Mcam	1.16427667957078e-136	1.45439646248852	1.45679783447997	1.50744691986521	0.663242398803275	1.48464568837224	0.658871619646245	1.32237573240001
1242	466	Diablo	4.80142725738045e-86	1.45050964028375	1.34343487233287	1.28897360156383	1.30285974387142	1.45217568030835	0.585002295177128	1.07207591111968
1243	467	Rab27b	2.01643570188662e-10	-0.775232419953733	-0.577525857986712	-1.05628393025462	-0.00405857737518188	-1.23108710868439	-0.376641907967912	0.000679163392706947
1244	467	A930011O12Rik	5.77002859486833e-177	-1.30785261581088	-0.893152307524157	-1.12002046378504	-0.218597794184555	-0.796354435619513	-0.691458470516575	-0.194408476701209
1245	467	Rtkn	2.07308924400476e-71	0.818815478481533	0.816319077182713	0.859459593986176	0.932354799138282	0.880361382992184	0.404722487999944	0.853854272080474
1246	467	Rpl18a	6.32857234482241e-72	1.99609532316328	1.24069758340862	0.752380177749646	-0.313914434496828	1.12841822802754	0.742817170997146	1.28114642736302
1247	468	Gnal	5.04526666327681e-79	-0.177691695572882	-0.659507739549739	-0.160555714313276	-0.010877896932432	-0.968344156820431	-0.243440187620586	0.0378917226796374
1248	468	Nbea	2.77645535451677e-74	-1.89842993157793	-1.1994540271625	-1.46297225666071	0.0770244266969919	-1.10244319526069	-0.833637012188433	0.246176256417622
1249	468	Prnp	2.67755253104155e-110	-1.64484700652014	-0.268039532989766	-1.5856934668152	0.834463760319862	0.21072854486156	-0.151586428896107	-1.4803995741833
1250	468	Clcn4-2	6.08830625966316e-33	0.430479735101066	0.368264656451041	0.323179318538243	1.51388446275564	0.267010234662852	0.333648906125521	1.18372442534958
1251	469	Ugp2	2.58589986766107e-58	0.543257615582693	0.609029807896275	0.639959861360132	0.656778279615543	0.468827880279648	0.367424145243997	-1.47311226830715
1252	469	Rdx	2.79789188179224e-130	1.66358138658095	1.70584086690949	1.74229989218564	1.3222274587964	1.38992423155554	0.721658400860756	0.945484640752545
1253	469	Edn1	1.82101888691825e-81	0.108214550283455	0.0676833441707329	0.124440290330872	-0.845491218139667	0.0894294941815837	0.0970901263267513	-0.00321034461415549
1254	470	Dynll2	5.13339530830109e-123	-1.29905418810327	-1.22043733293845	-0.616287420282674	-0.0374093583694551	-1.8915522850002	-0.532265661820807	-0.039008573942865
1255	470	Ltbp4	2.09921949965487e-81	-0.153526114785377	-0.0739792321160246	-0.0321009902362363	-0.908487542486626	0.0302511991262126	0.00642008880391645	0.0254132306821716
1256	471	Cep170b	5.50066066949028e-123	-0.768287435099838	-0.827949861291891	-0.57730468339484	-0.0988185147896943	-1.1495772011184	-0.494665455124586	-0.0301282359702162
1257	471	Cnrip1	4.69167045701445e-81	-0.860331193648586	-1.06461761140578	-1.40052636920841	0.0336809858049595	-0.98403474103177	-0.57772364445086	-0.0821078952716883
1258	471	Bzw1	1.21291878241448e-103	1.3182469891818	0.76809535873101	0.659942945576491	1.12658550681644	0.856972580238261	0.435113217304396	1.48404736026541
1259	471	Psmb1	4.24380087116729e-81	1.45215621630155	0.643821637963423	0.327974512547459	1.49262653229304	0.550732662338197	0.354707628376424	1.46443167655587
1260	472	Atxn10	4.58379216218221e-123	-1.25712999190921	-1.0187816445096	-1.63649835090243	0.284805666037955	-1.62591107337903	-0.615857356738512	-0.194602516400978
1261	472	Grina	3.59934615316512e-73	-1.51023799259392	-1.16517341678432	-1.15665254183946	-0.0334396064891314	-1.43588043785522	-0.499876508285395	-1.34637945265878
1262	472	Cd63	1.21484151945198e-17	1.83501941908275	1.83045602788269	2.06512222284613	0.554632713190836	1.6431687184666	0.812044713266275	-1.17055718783946
1263	472	Pex2	5.28984651873344e-133	1.4071524280561	1.15728473545641	1.23492928929236	1.29972504981837	1.20753999965124	0.621686989107333	0.809905723089495
1264	473	Nutf2-ps1	4.99419198110485e-34	1.14787392179199	0.694065854028776	0.48955230455397	1.07037326221163	0.799969985609536	0.308649060739758	1.32576541574071
1265	474	Wnt5a	1.92601453275444e-122	-0.0184655545248028	-0.0256983484679446	-0.00115875995525978	-0.0697434044055082	-0.684685584612785	-0.0244486183471427	-0.058934867051613
1266	474	Higd1b	1.93721475473162e-80	0.10947594804243	0.0827025176748831	0.114851538859172	-0.95422967347956	0.113328503183918	0.109950871631694	-0.0680081481342929
1267	474	Dstn	6.68015763749542e-47	0.873211195189166	0.71417347979508	-0.0749977640483435	0.484844779747311	0.582183741665844	0.335615253324978	1.50234916130465
1268	475	Col25a1	1.15948785572033e-07	-0.636696135322715	-0.352176282350961	-0.557150887636219	-0.109713100463826	-1.29079513377136	-0.331918381198969	-0.0864580538318826
1269	475	Mras	1.55126340750326e-22	-1.00877156684687	-0.775650945118929	-0.573058126195335	-0.0523164773726642	-0.531335194590648	-0.354070456659622	-1.24804787288063
1270	475	Atf3	8.6534754513e-11	0.371070897968925	0.357513287978659	0.443577181916074	-1.32524565640381	0.446523233231727	0.221045975779341	0.25248104355878
1271	476	Gde1	3.77039158120107e-26	0.210804572962388	-0.179733985104146	0.160762462482348	1.47732956206108	-0.00575685406622028	0.0962673582678786	1.03326346953856
1272	476	C77370	1.31691132337989e-10	-1.36566688243166	-0.670437448376897	-0.973047467817401	-0.0928179189216806	-0.812176195589506	-0.409101762264674	-0.0367843471417374
1273	476	Homer1	4.68755483973999e-27	-1.57396382639783	-1.45979004486187	-1.55513502064223	-0.0533413500935804	-0.469823121819351	-0.80178228694848	-0.0309175543769445
1274	477	Nat8l	1.3303501549779e-142	-0.960833396934217	-1.17383814129851	-0.706161592988883	-0.130925645153624	-1.15352817545576	-0.612274543754402	-0.182747583180591
1275	477	A230073K19Rik	2.74900192854844e-190	-1.68703212339484	-0.984020388777518	-0.934912951972904	-0.308895646112341	-1.24405378042609	-0.826901956127598	-0.296097418953282
1276	477	Itga1	6.30705927829034e-80	0.0758534528300128	0.0558146686429831	0.0854884211540861	-0.760899214189206	0.0981061738859054	0.0744577281059049	-0.0338715136626333
1277	477	Otud7b	1.59597187791352e-129	1.32336426364664	1.3365964106556	1.39527499602917	1.06068317073118	1.33339102988287	0.67993501666043	1.186332089307
1278	478	Abcd2	8.22937912668767e-30	-0.0642422731074867	-0.465074074592076	-0.0703821586145993	-0.0855172001955617	-0.546128405730618	-0.209375248673783	-0.947388647721572
1279	478	Cdc37l1	1.99075953899081e-93	1.00487155393739	0.960700546980125	1.07417913220288	1.11921430250268	0.850242694823972	0.47165929345249	1.01162708738556
1280	479	Chst1	1.59736591571786e-17	-1.76109886851121	-1.08089971497725	-1.11728677656757	-0.423480923331325	-0.595797010960414	-0.709469092674553	-0.535314961422111
1281	479	Sat1	1.08859418704098e-48	1.06791192619922	0.821128102904014	1.21432083230364	-0.854523289295755	0.479480591885665	0.539979690504625	-1.74733766038384
1282	479	Gpx1	1.29603403810531e-79	0.606569123377313	0.0276010529257091	0.0463189558370951	-1.4055351071051	0.215355995942998	0.00501861065656484	0.304940904695245
1283	481	BC005764	2.11954478689103e-120	-0.181425290853411	-0.252770786261763	-0.158916834962501	-0.0414506398374268	-0.840837093386012	-0.133096256815474	-0.0114274638289093
1284	481	Ddx1	2.52678424126476e-06	0.820596431288112	0.315353564521284	0.0244497719537695	1.43606486765826	0.191979325472112	0.20814893127332	1.32209157162524
1285	482	Kif1a	2.76856773456234e-79	-0.0468613227157797	-0.282562051326692	0.142371433429129	1.55036635672309	-0.659632585341079	-0.0823521560672678	0.833089807757493
1286	482	Nme1	6.2377418229776e-74	-0.478188764137771	-1.86035865839423	-1.76426121591222	0.792119059459977	-1.49812125025759	-0.877966379661274	0.330459439052094
1287	482	Abracl	1.56826901576868e-48	-0.68397496939993	-0.464377650169161	-1.45042925322279	-0.488528857588823	-0.192293768398686	-0.26794414519503	-0.0149981791967591
1288	482	Trim32	5.19946198247711e-77	-0.915161926649539	-0.813144737593339	-0.638954392107688	-0.0267921438808899	-1.19473681753148	-0.470197228504619	-0.0480466914964483
1289	482	Pkp2	1.31873748597329e-77	-0.79388185188271	-0.0470787952295854	-0.5670941804722	-0.00758519023670064	-0.0278451388761248	-0.0760356728836684	-0.00646890214832828
1290	483	Cdk5	2.5253954116784e-41	0.683802721039002	0.384214912505531	0.0165932483568625	1.39484786636048	0.529720942158754	-0.000236597177491138	1.25186189693439
1291	484	Kcnf1	1.83972623414515e-09	-0.180292645403037	-0.839524415020607	-0.118817492892454	-0.039452633232669	-0.290622914722843	-0.300614876804839	0.013044902440179
1292	484	Ccdc141	1.21051107586621e-07	0.168753976904984	0.0780029994643767	0.188315774614812	-1.00841818201253	0.178732870140279	0.133886593854978	-0.364251454715783
1293	484	Suclg2	4.7239008074363e-21	0.0752941408740435	0.086367084163802	0.100643541738128	-0.364555797279945	0.099138272567578	0.100281906450431	-0.778746555124385
1294	485	Cadm1	1.11821935848778e-56	-1.72761583820631	-0.733268837262932	-1.59936149385145	-0.078382552967962	-0.994984958632034	-0.357956255579473	-1.58210083061542
1295	485	Ptprg	5.08435233783229e-09	-1.05645074706288	-0.46952587595909	-0.971341948606588	-1.28560812858765	-0.473250202282821	-0.188951976130604	-0.496158834053761
1296	486	Rpsa	2.06242437922876e-56	1.69201071726408	1.3406515135015	1.00225392905559	0.58981954822884	1.29699942759344	0.540868981159286	1.51115087523149
1297	487	Nadk2	8.3164155904621e-56	-0.0165639492194892	0.0854861391473861	-0.09698026538876	0.0749191214544869	0.108536056159615	-0.00776584275396014	-0.902982563228752
1298	487	Rhoa	9.04652478950953e-109	1.7620230250505	1.50753719469582	1.46811016198146	0.606791210993615	1.59806003790167	0.746273394810596	1.07612483440073
1299	488	Rps29	1.1052114006751e-59	1.97077785573988	1.0758867143364	0.49176928030574	-0.751620558777002	1.2958025164872	0.68350532318873	0.958589260982262
1300	488	Slfn5	2.71047774178273e-78	0.0799546457338942	0.0381217166529617	0.088564778437543	-0.61857074118725	0.0702220365329728	0.077589706258881	0.0523244484570463
1301	489	Dnm1l	6.18052104835588e-61	-1.0252103635538	-1.34365506823935	-1.35597831330497	-0.0913612367116764	-1.61759547971828	-0.959715014166611	-0.108567947230356
1302	489	Tusc3	2.79819152250134e-45	-0.663352907829719	-1.09047308650515	-1.36661670922718	0.0237487706970215	-0.770883136507459	-0.584985678121758	-0.0198721190982377
1303	489	Robo4	3.0521920906049e-78	0.0584810383025381	0.0286917145521702	0.0571679514126358	-0.595922450727602	0.0606744985282194	0.0533326940857128	0.0317766230991302
1304	489	Gm6654	2.35485614240563e-43	1.94987321299739	1.24501078779824	0.522079399255408	0.227822811250644	1.08124936701817	0.517009332544601	1.26993545611716
1305	490	Morf4l2	2.84581278513842e-39	0.103720775702125	-0.28484959330915	-0.810810609786882	1.06805285985104	-0.844275550565564	0.00117762483582462	1.62251494961236
1306	490	Fndc5	2.63521810502649e-11	-0.915758678805566	-0.471492136222273	-0.807071925831087	-0.0865972001658376	-1.21524134857498	-0.396590333258018	-0.614037225899742
1307	490	Pmaip1	3.49725706763501e-78	0.0330537516801346	0.00471662207966556	0.0368425231500297	-0.57040134541448	0.049036957874165	0.037325937516792	0.0447684850937439
