	mean	total	bio	tech	p.value	FDR
Cmip	2.356393499343	1.50013455314189	0.946029172714492	0.5541053804274	0	0
Nfkbia	0.75525117844181	1.49292211350721	0.944712855881126	0.548209257626089	0	0
Tsix	1.26012622205119	1.39950851439508	0.943931649196337	0.455576865198742	6.28272252432146e-108	2.45433306270437e-107
Celsr2	1.59324413581221	1.60850249892277	0.942025093050016	0.666477405872749	5.66884615229995e-225	4.37428783097472e-224
Cntn1	1.95732306994701	1.57128935424845	0.941882230568929	0.629407123679527	4.95508530112681e-312	5.2890799844022e-311
Commd6	1.30833003310939	1.6327390055546	0.941523880981762	0.691215124572837	2.20608727855172e-277	2.12787145685761e-276
Prkce	1.54770475329735	1.62252070761155	0.939345181401415	0.683175526210138	5.1335456203416e-289	5.15297247226343e-288
Gabarapl2	2.82289554436539	1.4041247899544	0.938972792015388	0.465151997939009	0	0
Hsp90aa1	5.6993181408559	1.04611823658399	0.938066291483233	0.108051945100758	0	0
Rpl13a	3.1535143813079	1.32949337386533	0.937726383277627	0.391766990587699	0	0
Higd1a	2.15270423187579	1.54266328762056	0.936959284014462	0.6057040036061	0	0
Hsd17b12	1.34649101702956	1.63020930912312	0.935633779073021	0.694575530050096	2.59071226447191e-318	2.82212075540845e-317
Abr	1.8589588284038	1.58594040115427	0.93470018737	0.651240213784265	0	0
Klc1	1.67953279662739	1.60302292113763	0.933667769552495	0.66935515158514	1.25821526477201e-205	8.94749595122724e-205
Eif4a1	3.0990383914578	1.33097138924165	0.931897555853646	0.399073833388001	0	0
Hsph1	1.96805725291693	1.55242020074052	0.93040644514291	0.622013755597612	0	0
Tspan3	2.9728871497804	1.36329641810683	0.930158486807449	0.433137931299376	0	0
Efr3b	1.14983213744324	1.60444017683049	0.929947997885586	0.674492178944904	0	0
Nrxn2	1.93508902643162	1.5610274833868	0.92992504722628	0.631102436160517	4.28434669830481e-173	2.62453339890381e-172
Tmem47	0.748945636561555	1.452672264304	0.929602430930387	0.523069833373612	6.32229005377157e-302	6.56998016361571e-301
Gm6654	3.01594271912893	1.34790452171825	0.929458308023937	0.418446213694315	0	0
Arpc2	1.87324658959981	1.56018815693489	0.926905166792565	0.633282990142327	9.99905626045552e-250	8.53499492545721e-249
S100a16	0.74920742266549	1.4720798160639	0.926894630654151	0.545185185409753	0	0
Kcnd2	1.37368721429912	1.60103228807287	0.926551253440053	0.674481034632813	1.83771560702783e-256	1.61676306721105e-255
Tmem125	0.562263795670484	1.36137186353284	0.925066346088332	0.436305517444503	0	0
Kif1a	3.16139702734303	1.31841483226032	0.92383176583015	0.394583066430172	0	0
Klhl2	1.42959376949133	1.61869145434435	0.923478398067789	0.695213056276565	1.13796939634079e-284	1.12524280476941e-283
Serpinb1a	0.401552325332054	1.26200514202995	0.921321742313634	0.340683399716314	0	0
Ckmt1	1.48162967849828	1.57258783982432	0.920388526853461	0.652199312970861	3.68570106795217e-204	2.60701922206483e-203
P4hb	1.57992572653826	1.59422890332297	0.920265252102256	0.673963651220714	2.73222209658377e-268	2.54288389866262e-267
Magt1	0.718321692990557	1.44743330652051	0.920261109932788	0.527172196587724	0	0
Cadps2	1.08616976141949	1.55668916141732	0.92009257035255	0.636596591064772	5.16264395433952e-240	4.24288554264464e-239
Pclo	1.73882058999215	1.58641621396312	0.91984935939325	0.666566854569869	6.89760795623238e-228	5.42100891967597e-227
Pfkp	1.69077787235843	1.59398557405235	0.918388249108595	0.675597324943751	4.94065645841247e-324	5.43472210425371e-323
Nhp2l1	1.90131094353072	1.56717343301509	0.918313311157315	0.648860121857772	6.2672377028315e-220	4.74289529436821e-219
Sncg	0.324486638921261	1.19530745488081	0.917570354661755	0.277737100219057	0	0
Nsg1	1.49955034302104	1.59145537043719	0.917278902994381	0.674176467442808	3.39187313483248e-243	2.82478602516269e-242
Chchd2	3.26353173787467	1.30876799263874	0.916026659375055	0.392741333263681	0	0
Gm13826	2.80068996675703	1.37895218751751	0.91484062682071	0.464111560696803	0	0
Ndufa12	2.59408526474665	1.42463258009539	0.91368950991211	0.510943070183285	0	0
Park7	2.37301397167711	1.46780818839745	0.912787152622232	0.555021035775214	0	0
Purb	2.36855856563456	1.46871963880991	0.912753864363281	0.555965774446633	0	0
Sptan1	2.22997509243381	1.48966703155	0.911612199291104	0.5780548322589	0	0
Zdhhc9	0.757514387737334	1.45804385264467	0.910352211732919	0.547691640911755	0	0
Canx	2.84675054001043	1.36347240991837	0.908328000771368	0.455144409147003	0	0
Ttyh2	0.627932776491363	1.38743993169504	0.908226421152476	0.47921351054256	0	0
Ndufa6	2.73712617607445	1.39080487806596	0.908225958035164	0.482578920030797	0	0
Ctsd	2.09671854543112	1.524557252282	0.906265115714222	0.618292136567781	0	0
Rplp2	3.20688498581586	1.29302026281497	0.905971774828484	0.387048487986485	0	0
Kcnma1	1.49903494374633	1.58229756424487	0.905724282457133	0.676573281787739	4.97547584349323e-271	4.6716636017224e-270
Cox4i1	3.86218016719922	1.18486276505495	0.903945368579343	0.280917396475612	0	0
Gnai1	1.76936835301499	1.57029262887303	0.902113935526908	0.668178693346123	1.76368424558586e-294	1.8062441935971e-293
Rps25	2.83882061231096	1.36209445757922	0.901813460082959	0.460280997496262	0	0
Vstm2a	0.657505390321428	1.37866624407079	0.901013226262788	0.477653017808007	0	0
Rpl41	2.49511826774624	1.43280041174713	0.900404468505851	0.532395943241275	0	0
Atp6v0b	3.16930435330167	1.28904647381365	0.899976441186048	0.389070032627604	0	0
Strbp	1.68692448488755	1.56737611368652	0.897874843808023	0.669501269878494	8.1726044735797e-275	7.78378217815804e-274
Gab1	0.54702768394663	1.30920915834661	0.897149463968373	0.412059694378241	0	0
Arpc1a	2.86568862133218	1.35327656042034	0.896955058589313	0.456321501831024	0	0
Vbp1	1.89191409415733	1.53791989591566	0.896467199410373	0.641452696505291	2.71109865204761e-247	2.29201248591435e-246
Rps12	2.32346347025132	1.45820497804956	0.895842838469639	0.562362139579922	0	0
Ndufb6	2.38656261416277	1.44571779934767	0.895558911716656	0.550158887631016	0	0
Shisa4	0.977917716044368	1.51979850477583	0.895391175703072	0.624407329072753	1.32359272546307e-266	1.22115815801419e-265
Bloc1s1	1.74520980076584	1.54974324696125	0.895220146046446	0.654523100914805	0	0
Glod4	1.48259951090099	1.57552648471356	0.894831141769176	0.680695342944385	5.7696615596989e-286	5.75880612873051e-285
Hmgcr	1.60617835437218	1.58503154451983	0.894283589743158	0.690747954776671	3.40554001848435e-307	3.57396435174273e-306
Impact	2.05245676965145	1.49573228334248	0.892399999145348	0.60333228419713	8.02252708081364e-233	6.40956418128258e-232
Rab31	0.73913978947634	1.43196995743285	0.892150181611068	0.539819775821777	0	0
Ypel2	0.921062408885767	1.50763185615647	0.89196108133951	0.615670774816964	6.6481111761165e-309	7.0185531919001e-308
Sbds	1.54641943341597	1.58265857545308	0.891874568636969	0.690784006816106	1.61998762601439e-257	1.43473027646183e-256
Kalrn	1.46528284743616	1.58222888068543	0.890484554716587	0.69174432596884	0	0
Arglu1	1.48216479405811	1.57245240423908	0.889939952321532	0.682512451917552	7.27628797586053e-248	6.16624723832909e-247
Hpcal4	1.40360053116149	1.56013334464835	0.889510217736004	0.670623126912351	3.37953909175142e-236	2.73299617099715e-235
Bcl11a	1.5603984566614	1.5443116543362	0.888875351223431	0.655436303112773	8.04191201722356e-228	6.31099752239216e-227
Atp5e	3.50416912492279	1.21915330803035	0.888210968119182	0.33094233991117	0	0
Ndufa2	2.8542435725484	1.34158952354882	0.887489051119774	0.454100472429046	0	0
Cacna1e	1.12874073003256	1.50572719902549	0.88711828952847	0.618608909497022	1.34343733791215e-169	8.09878986093631e-169
Rab6a	2.35936911182052	1.44490296420485	0.886125703093015	0.558777261111832	0	0
Itpka	1.14616381748723	1.52607273691104	0.885786713057873	0.640286023853168	1.20906877039018e-234	9.74048569008338e-234
Sars	2.22913880066874	1.46988516508918	0.885365540901428	0.584519624187748	2.75063833019276e-287	2.75063833019276e-286
Tmem59	2.32207203525416	1.44776396512662	0.883251646281255	0.564512318845367	4.56945659067293e-236	3.69245502109976e-235
Myl6	3.22184555855092	1.25712295126111	0.882676235562861	0.37444671569825	0	0
Serpinh1	0.405424213128617	1.21465229029826	0.882534635612293	0.332117654685966	0	0
Gabra2	1.35664861506261	1.52731265801904	0.882055614491305	0.64525704352773	1.42606051804935e-232	1.13677701701755e-231
Ppm1e	1.37846872092702	1.56507118150346	0.881928480877648	0.683142700625808	7.18027273042967e-316	7.73428362293562e-315
Pgam1	2.49527237176727	1.40869381423302	0.880090471047597	0.528603343185427	0	0
Eef1b2	2.4502288123372	1.41687581234881	0.879537861427245	0.537337950921566	7.47936337300313e-319	8.16420258667305e-318
Cox5a	2.21578116960003	1.45526376320048	0.878259037809848	0.577004725390633	5.84238613613644e-213	4.30769401698455e-212
Cttnbp2	1.49758044664258	1.546706700276	0.878175293917776	0.668531406358224	1.57984757112745e-255	1.37960351684463e-254
Itpr1	1.40777703562875	1.54839514040631	0.878120395524257	0.670274744882056	2.51280388516252e-196	1.71232172264446e-195
Ost4	1.85748073240883	1.54351224887574	0.877274663551259	0.666237585324476	4.12213183007821e-285	4.0874596931897e-284
Rogdi	1.55615018939613	1.53226214645586	0.876236700803675	0.656025445652182	5.70699499184728e-191	3.78918753839172e-190
Npc1	0.777340848118158	1.43496771319788	0.875211671629883	0.559756041567998	0	0
Psd3	1.58332285328782	1.54574080239223	0.874850419000136	0.670890383392098	1.14037834216495e-217	8.55687002147819e-217
Scoc	2.17424245400731	1.46665283923575	0.874667271699989	0.59198556753576	3.66376390045369e-234	2.94712168186608e-233
Emc10	1.51182565260494	1.56200480961735	0.873930498686399	0.688074310930953	2.64016406344437e-224	2.03133725258483e-223
Foxn3	0.696070595386138	1.38846185106512	0.873520785640626	0.514941065424493	0	0
Ankrd12	2.09782481838623	1.47349682994797	0.873172619713135	0.600324210234836	9.84038816660162e-230	7.80901409481251e-229
Sfrs18	2.2197560350793	1.45722396539893	0.872621780812016	0.584602184586917	6.42136290047822e-230	5.10342025273962e-229
Prrc2c	2.45646690685743	1.41035511786295	0.872498860612427	0.537856257250518	2.89011307904914e-284	2.84982339857912e-283
Phyhipl	1.11524906995576	1.54608940375764	0.871757044537298	0.674332359220343	5.53553798668571e-239	4.53179460175427e-238
Stxbp3a	0.70579056366142	1.39225078718663	0.871028435366322	0.521222351820309	0	0
Golga7	0.910790884464104	1.4886095350564	0.870578562305107	0.618030972751297	9.77494990321271e-310	1.03712218473087e-308
Polr2l	2.23084009740285	1.45682879190886	0.870480467787348	0.58634832412151	0	0
Ednrb	0.479612254424425	1.23894027320381	0.869306783576822	0.36963348962699	0	0
Hadh	0.777323039776616	1.42834342168288	0.868864284341281	0.5594791373416	0	0
Kifap3	2.22649275734206	1.44080280535726	0.868619387745771	0.572183417611485	1.90417761839815e-276	1.82505189983779e-275
Rps27a	2.11399028281454	1.48458827760902	0.868332688374372	0.616255589234651	0	0
Nap1l1	2.39384668787318	1.41523891942628	0.86735541503842	0.547883504387861	4.36653539529352e-229	3.45223103905099e-228
Htra1	0.590898442501737	1.30889544488455	0.867083599236962	0.441811845647586	0	0
Tcf4	3.60985500126571	1.18545530196504	0.866716492930846	0.318738809034196	0	0
Vps29	2.23976703087539	1.45100258728344	0.866635060634902	0.584367526648541	1.15455954978087e-232	9.21736405054558e-232
Lpl	0.981976632416015	1.48716560527179	0.866579285444694	0.620586319827095	4.02614094796032e-320	4.40839953814769e-319
Scn1a	1.21370226712153	1.54618846533178	0.866023996732593	0.680164468599185	1.33332754516859e-228	1.05335854461942e-227
Atp6v1f	2.43566748619051	1.40680493088817	0.866019238794194	0.540785692093972	7.74898724011902e-278	7.48786471927713e-277
Selk	2.92236786516156	1.30345625081887	0.865045988666588	0.43841026215228	0	0
Gdi1	2.62240248649756	1.36911083814236	0.864327264514841	0.504783573627515	0	0
Tceal5	1.49661129486196	1.51619607259098	0.86429126298342	0.651904809607557	1.45037765616298e-201	1.01373563451181e-200
Calm1	6.1341010730742	0.948107609253003	0.862378814252195	0.0857287950008079	0	0
Cnn3	0.859094962425115	1.4270063169353	0.861997127086027	0.565009189849278	4.23001948493064e-185	2.7316193995809e-184
Ghitm	2.99332167647073	1.28707819975961	0.860603498691599	0.426474701068015	0	0
Rpl38	2.80922213877327	1.32306569332699	0.860395749201668	0.462669944125325	0	0
Endod1	1.04805556359601	1.51810075136982	0.859162242081403	0.658938509288417	3.90432458883083e-283	3.83563739699028e-282
Ndufs4	1.99887084434548	1.49115785223882	0.85822331181636	0.632934540422464	4.12851823294656e-254	3.58458088801661e-253
Dynlt1c	0.940172657330571	1.48113191878573	0.857982465830745	0.62314945295499	8.32910500034436e-294	8.51366127684524e-293
Rpsa	2.60769891498834	1.36447406319084	0.857604215657229	0.506869847533615	0	0
Reep5	1.65164272930407	1.54323872197287	0.85254951598882	0.690689205984052	1.34135143086367e-257	1.18895059995518e-256
Wnk1	1.56544239576884	1.53813862426595	0.851890713803874	0.686247910462073	2.1278333570086e-312	2.27354601388313e-311
Iqgap2	1.10107273977893	1.46491835428108	0.851227529113883	0.613690825167194	3.82780686338334e-277	3.68205175163166e-276
Tmem229a	0.710612905591356	1.37657802406934	0.850672975549372	0.525905048519966	0	0
Vim	0.380354434398374	1.16504779993235	0.850008647992379	0.315039151939967	0	0
Kif5b	2.20035868051418	1.44031843175935	0.849482399745062	0.590836032014285	1.75939643008479e-313	1.88367266631724e-312
G3bp2	2.59882645077519	1.35802412436502	0.847881026479283	0.510143097885738	0	0
Rdx	1.57308338626329	1.51184197379631	0.847336941651582	0.66450503214473	8.46079834332472e-219	6.37111926349718e-218
Gpi1	2.74776351911504	1.32602053678395	0.847004418689701	0.47901611809425	0	0
Sec11c	1.6374246155002	1.53410912285575	0.846466380067239	0.687642742788507	0	0
Slco1a4	0.30337953155517	1.11795599093202	0.846018580217667	0.271937410714356	0	0
Ndufa11	2.58004128784666	1.35855560693518	0.845774312035725	0.512781294899456	1.90986019209793e-293	1.94655299117762e-292
Tceb2	2.78751046738356	1.31381668508449	0.845681284966776	0.468135400117716	0	0
Adi1	0.792832685965098	1.38804985673408	0.845339604132872	0.542710252601208	1.75930135320974e-243	1.47093675000436e-242
Fgfr2	0.629649116497972	1.3233346171227	0.844611883402487	0.478722733720208	0	0
Atp6v1c1	2.25777786137685	1.41979250422806	0.844554611050557	0.575237893177507	2.2755771304744e-280	2.21706826026937e-279
Rpl36al	2.4350125744041	1.38500737843171	0.844416085784343	0.54059129264737	2.12448227711736e-322	2.3369305048291e-321
Mien1	1.76681310191953	1.4934146317167	0.843914485224748	0.649500146491949	1.08089009307941e-193	7.26758167780259e-193
Lamp5	0.580378253736992	1.29790155442522	0.843801262722858	0.45410029170236	0	0
Cdk5r1	1.59709138791648	1.52866954143375	0.843709791615593	0.684959749818161	5.16305299481969e-275	4.92183219003027e-274
Sv2a	2.16665143443365	1.44246844760014	0.843437359053643	0.599031088546499	2.6884553740203e-233	2.15279332214003e-232
Hspa1a	0.535571755094709	1.25801255511877	0.839593083025786	0.418419472092983	0	0
Eef1a1	3.86079208989822	1.10797119563149	0.839509039358356	0.268462156273135	0	0
Rps5	2.68287222264576	1.33087884061827	0.838255980727491	0.492622859890778	0	0
Ndufa8	2.17960818369851	1.43225282333898	0.837195837692055	0.595056985646927	6.13016286894215e-262	5.54957577128637e-261
Atp8a1	1.68215946873685	1.51926239892887	0.836594886499661	0.682667512429214	2.52382210590554e-242	2.09201191747326e-241
Scn8a	1.78700503748723	1.48813026397275	0.836246383920158	0.651883880052597	1.83345795626514e-282	1.79787328243744e-281
Dctn6	1.61388676797449	1.51731516490888	0.834463260971405	0.682851903937473	1.4481050327905e-170	8.7696315056548e-170
Arl2	1.50617265238183	1.51467330777633	0.834260609195921	0.680412698580405	2.63986063989981e-237	2.14299322030123e-236
Eif3k	2.2727127078943	1.40599333252354	0.833981368456906	0.572011964066634	0	0
Camta1	1.63187539788921	1.51980610869276	0.832813362461319	0.686992746231442	0	0
Pabpc1	2.74312915571324	1.30817534290216	0.830695931422024	0.477479411480135	0	0
Slc12a5	1.51480070296734	1.51855418482122	0.830342012417077	0.688212172404146	9.39751975037659e-258	8.35072734937149e-257
Atxn7l3b	3.27451457661883	1.19760057613119	0.830281142917678	0.367319433213511	0	0
Atp5g2	2.09199380626313	1.44335384136149	0.830186958821254	0.613166882540239	3.04435469606541e-292	3.09392752157605e-291
Nop10	1.78870585646367	1.47038442193217	0.826791605377141	0.643592816555029	9.04737453953063e-164	5.23977313670415e-163
Actg1	4.57834251937111	1.01243132497195	0.826631775575252	0.185799549396696	0	0
Atox1	1.99174418679789	1.46439265557869	0.826225530122197	0.638167125456493	0	0
Fis1	2.44284286534405	1.36659534962922	0.824451998576579	0.542143351052643	0	0
Myl9	0.272692456822631	1.08561429541995	0.823495913571697	0.26211838184825	0	0
Tmem30a	2.48223253610755	1.35940602486492	0.822951734062329	0.536454290802593	0	0
Pdhb	2.1343698165194	1.42378106144088	0.822337552364925	0.601443509075958	1.00997420194716e-251	8.69791094371703e-251
Fez1	1.69371979072876	1.48033290779572	0.822182599506066	0.65815030828965	4.43711201188033e-267	4.1115946241092e-266
Nme2	2.30980339365985	1.38851415773461	0.821665757455707	0.566848400278904	5.40727357396537e-303	5.64121658011529e-302
Arf1	2.78040782695368	1.29512907643708	0.82118929945796	0.473939776979118	0	0
Snord104	1.74223568860716	1.48552130210781	0.820048480507429	0.665472821600376	1.64128476646329e-203	1.15938957204897e-202
Rtn4	2.79858428772927	1.28318821100634	0.819321008373251	0.463867202633091	0	0
Macf1	1.67951252453279	1.50796386379737	0.818265705382244	0.68969815841513	1.94352771779985e-223	1.48994429811101e-222
Dgkz	1.50640727096074	1.49787416504182	0.818088832061399	0.679785332980425	1.02642491540318e-230	8.16981871900053e-230
Bex2	1.54621982121467	1.48104570291361	0.816996340136329	0.664049362777283	1.16675800105897e-226	9.08906196125969e-226
Nmt1	2.6442236982782	1.31467928803772	0.816003572088827	0.498675715948891	2.55673133553587e-283	2.51641182467863e-282
Srsf7	1.67926450960125	1.49957301940129	0.815207250819988	0.684365768581303	2.36567005219259e-193	1.586584023626e-192
Ppp2r1a	2.57447107769143	1.32864661609271	0.814864089100202	0.513782526992506	4.44413776889389e-254	3.85546212002978e-253
Ndufa3	3.15528345903005	1.21072993225382	0.814696846360238	0.396033085893579	0	0
Snx5	1.17771672021294	1.48558955634253	0.814446870584163	0.671142685758364	1.96825154228071e-285	1.95535101719086e-284
D8Ertd738e	1.96773205986986	1.45344153530439	0.814347065718026	0.63909446958636	4.4974547010247e-254	3.89852895244053e-253
Ndufb8	2.50974466896173	1.34106919207937	0.814074818901876	0.526994373177492	0	0
Gabarapl1	2.26627185441458	1.39311767482694	0.814071925670424	0.579045749156515	5.77326785809208e-255	5.03322694941306e-254
Luzp2	0.938892861915155	1.43682947622292	0.813936363977043	0.622893112245878	8.30920883732343e-234	6.66873719848726e-233
Ubb	2.38719130911546	1.36151015230984	0.811382555171549	0.550127597138289	8.5703240965575e-242	7.07635320346109e-241
Rpl11	1.67881071539915	1.50420510257006	0.811255498161674	0.692949604408387	8.47393005782413e-271	7.94946046980672e-270
Fau	3.77296913814751	1.0949937347563	0.810062184704039	0.284931550052264	0	0
Slc39a10	1.30539998868385	1.50078443123649	0.808955959303802	0.691828471932685	8.39606889587729e-210	6.07655463746644e-209
Ncam1	3.09473422359917	1.21150839510204	0.807885967058668	0.403622428043368	0	0
Sh3glb1	1.34582440108339	1.49807045839437	0.807845398762824	0.690225059631548	1.09146739254907e-223	8.37950002528626e-223
Ank2	2.16126217250984	1.41101411429285	0.807289726021643	0.603724388271203	0	0
Tmem50a	2.65842413848757	1.30229639306473	0.8071481785939	0.495148214470835	0	0
Tmx4	1.75825885226452	1.46194129725476	0.806812067794381	0.655129229460384	5.93062370669781e-251	5.09093183884011e-250
Elavl4	1.29390600707554	1.48599952563846	0.802909698047784	0.683089827590672	1.27709469144198e-201	8.93797801860121e-201
Vkorc1	0.947908896938796	1.43510058515065	0.801960913694531	0.63313967145612	6.81866325167046e-251	5.8485058286357e-250
Skp1a	3.06890477549537	1.2180012582704	0.800329804463344	0.41767145380706	0	0
Spink8	0.73707234357457	1.31251125901874	0.79999914803033	0.512512110988414	0	0
Chd5	1.48199254753023	1.46738978999062	0.799842537563228	0.667547252427394	1.91082572129864e-158	1.07099106724662e-157
Atp9a	1.85597085789435	1.44762683362576	0.799397885084857	0.6482289485409	1.16880946041366e-211	8.54068069902816e-211
Pon2	0.612671762863764	1.26439907463011	0.799116661780226	0.46528241284988	0	0
Nbea	1.8813120567944	1.43744980805706	0.798258746907265	0.639191061149795	6.49310935770378e-307	6.80077890278747e-306
Atp6v1g1	2.50125914113221	1.32923150762123	0.797851464814265	0.531380042806969	0	0
Nrsn1	1.15198961996812	1.46589785474846	0.797674483934378	0.668223370814081	4.72470356112875e-250	4.0361598054409e-249
Necab1	0.708257174721638	1.31681953067681	0.797392823677263	0.519426706999549	0	0
Prex1	0.995081092177672	1.44245044391617	0.79733555000045	0.645114893915717	3.37675588503596e-318	3.67460286556571e-317
Amd2	2.90617383593625	1.23691104425005	0.796896855280321	0.440014188969731	0	0
Aplp2	2.64802975973168	1.29591283675501	0.796205785113141	0.499707051641869	0	0
Nefm	1.0145290940742	1.40447154419383	0.795821517376202	0.608650026817624	2.1621538689944e-197	1.48385850905761e-196
Psma5	2.18811015927103	1.38680427191119	0.795192121048085	0.591612150863105	1.79411721257653e-166	1.06047819640317e-165
Kctd12	0.835264867488249	1.38301402467746	0.795087677407702	0.587926347269759	0	0
Pcdhgb4	1.74324011577056	1.45317962599916	0.795065642758365	0.658113983240799	6.43190123729643e-157	3.56543741524112e-156
Il1rap	0.806966907838891	1.36854728140294	0.794931123802209	0.573616157600735	1.21653400666664e-267	1.129258601114e-266
Mtch1	1.96930017580444	1.42534578800598	0.794901008173115	0.630444779832862	6.66906229613491e-236	5.3849886576858e-235
Ubl5	2.62434370620462	1.29937420244049	0.794570400470067	0.504803801970428	0	0
Cct5	2.18309062995799	1.39018826211359	0.794107071650385	0.5960811904632	1.04372857269395e-265	9.57127066230151e-265
Jph4	1.48323769579279	1.45896977242815	0.79306082213889	0.665908950289258	3.28287443334943e-159	1.85174363305888e-158
Mmd	1.34673720198272	1.47523401405106	0.792836759421021	0.682397254630037	4.48779931424644e-231	3.57474104535696e-230
Mapk1	1.81011948645594	1.45597314002151	0.792608775186115	0.663364364835398	7.97081199169725e-243	6.63296590054179e-242
Plcb1	1.61897926273451	1.46415873498397	0.792375155598612	0.67178357938536	3.02087989505486e-217	2.26352653153475e-216
Hsbp1	3.06681913072115	1.20281413006445	0.791235162921155	0.411578967143294	0	0
Plod1	0.62487140384155	1.26928749451902	0.790953451161203	0.478334043357814	0	0
Myl12a	0.896242651266012	1.39243611073714	0.790215303689827	0.602220807047308	0	0
Epas1	0.525706976874001	1.21380994730537	0.78960511738936	0.424204829916014	0	0
Psmb1	2.91005771076773	1.23298267361072	0.789043979549305	0.443938694061412	0	0
Frmd8	0.489264707573105	1.16749029625579	0.788623628046091	0.378866668209701	0	0
Mal2	1.29380112464227	1.4708848946414	0.788554854109674	0.682330040531723	4.71948689679734e-226	3.66303993965032e-225
Adora1	1.51898561840769	1.4529983778893	0.788249339712602	0.664749038176696	1.38518069772832e-170	8.39335648366506e-170
Sqstm1	2.08451024465583	1.39601036529244	0.786946917745112	0.609063447547325	6.60958802560464e-228	5.19849732777356e-227
Atf3	0.348813788546621	1.08487984339398	0.786799460086106	0.298080383307875	0	0
Gpx4	2.64238654376726	1.29037453593032	0.78679534230041	0.503579193629906	0	0
Acsl3	1.40283411577713	1.47504445193883	0.785472784019931	0.689571667918898	4.02621504610925e-191	2.67489928861736e-190
Coa3	2.08646345899436	1.40489653621598	0.785154712576015	0.619741823639963	1.11025050562691e-269	1.03786412904859e-268
Timm13	2.07517978577021	1.39263627091024	0.784671932788667	0.607964338121578	1.20739569260198e-189	7.96670914086257e-189
Sept2	1.0349165411507	1.44025170531124	0.7843690974776	0.65588260783364	7.49516960705696e-200	5.19084526963932e-199
Ncan	0.99758947229191	1.4310651534473	0.783771135858045	0.647294017589256	1.13020264685443e-273	1.07162199134276e-272
Gapdh	1.47645983516468	1.46447795025146	0.783575900036052	0.680902050215408	1.19104763209565e-249	1.01583724891759e-248
Mon2	1.10154900718135	1.45281586444732	0.782977031956384	0.669838832490935	2.75859007199136e-256	2.4208966636748e-255
Sez6l2	1.79178744465469	1.44937361994855	0.78201861794924	0.667355001999313	1.4711558519529e-206	1.0504013182517e-205
Tcf25	2.69767180320126	1.27135832340233	0.781504051521671	0.489854271880659	7.03550615013252e-221	5.33571981793467e-220
Dlg4	1.81755944016584	1.39167670773758	0.781035581316658	0.610641126420924	1.62123699504977e-182	1.03747433760423e-181
Gng3	1.30317102210817	1.46527176026217	0.77987784051163	0.685393919750541	3.24635394739659e-238	2.64342405079646e-237
Mid1ip1	0.839091114720241	1.3688132681371	0.779324398937964	0.589488869199135	1.00045128317356e-274	9.51998934033314e-274
Atp6v0d1	1.66223092945565	1.4608378369756	0.779144346279242	0.681693490696356	1.02674740662404e-271	9.66618454683328e-271
Kcnb1	1.35795047046372	1.46943886565445	0.77884265039581	0.690596215258638	3.96846756565473e-249	3.3819631222166e-248
Tmem176b	0.492783928862912	1.1576001820855	0.778761541347413	0.378838640738091	0	0
Klk6	0.281058963263108	1.01096294493802	0.778059555971964	0.232903388966054	0	0
Txndc16	1.02954637666511	1.42714341042809	0.777957462413774	0.649185948014313	1.1981400474332e-169	7.2269845953759e-169
Chmp2a	1.82323340725169	1.43990238691742	0.77698415762858	0.662918229288843	2.05778113753703e-206	1.46826212974229e-205
Gde1	1.99553856766408	1.40253318606134	0.776843112399787	0.625690073661549	1.07646134094e-186	6.98975203633626e-186
Gabbr1	1.96487181078846	1.41460645897888	0.776723981282927	0.637882477695953	7.88234874102884e-216	5.86889264156603e-215
Herc1	1.89645597820399	1.41873093629214	0.77624014133334	0.6424907949588	1.46360721038619e-148	7.68756064465222e-148
Pmp22	0.492520732883342	1.18188643135892	0.776112148520541	0.405774282838375	0	0
Eif4g2	2.37564609541164	1.33492893172208	0.774972085856668	0.559956845865408	0	0
Epha5	1.32791804555978	1.42954879951076	0.774863686068515	0.654685113442241	3.06006879910558e-137	1.48728034624417e-136
Tspyl4	1.80194836429676	1.4220940110478	0.773978610937565	0.648115400110232	2.47166286618363e-171	1.50541578703837e-170
Sdhb	2.32319975614296	1.33848705310576	0.772747722463203	0.565739330642562	4.82135573387733e-249	4.10221205584911e-248
Sdha	2.23828662538405	1.35556406228457	0.772660093046856	0.58290396923771	3.64625591018708e-207	2.60517004761515e-206
Chst1	1.37695423515745	1.44841307981689	0.772369066201762	0.676044013615132	1.33797764492507e-153	7.27251168681094e-153
Calr	2.13441406108395	1.36572130386188	0.772229550420956	0.593491753440926	1.60839503404276e-268	1.49956689905042e-267
Ndufa13	3.30623855774284	1.13921309439127	0.771919892881646	0.367293201509627	0	0
Hist2h2aa1	0.991782652925889	1.3436819918602	0.771296603319176	0.572385388541025	4.43745605907884e-192	2.95923373895829e-191
Cdk5	1.57512073478898	1.4237889044967	0.77039740079031	0.653391503706395	1.84802690613629e-131	8.6491246026052e-131
Ddx24	2.16683207592695	1.35690087660257	0.769886580843488	0.587014295759078	1.55067049370381e-194	1.04793719351576e-193
Rgs14	0.966886258166256	1.37334652255029	0.768851860565282	0.604494661985005	2.33158404522967e-181	1.4830999232546e-180
Pmm1	2.05325095276911	1.38465623803696	0.7686769870568	0.615979250980164	1.06920618348279e-238	8.73308514761541e-238
Nefl	1.07817823751692	1.38182600151019	0.76763463441196	0.614191367098234	2.0264821690857e-105	7.73416396187023e-105
